Time-Step;flow-time;tensao(plano-eletrodos-a);tensao(plano-eletrodos-b);tensao(plano-eletrodos-c)
1191.0;0.098853;985.9613041518807;-665.1695568132022;-293.1188156975485
1192.0;0.098936;985.9772125369838;-682.0473011521967;-336.2494739308649
1193.0;0.099019;985.7219235963831;-690.3974660903792;-379.0939280301349
1194.0;0.099102;985.8398620903474;-693.9382935934984;-421.7626499765248
1195.0;0.099185;981.1613312927059;-693.8183993219351;-464.1357474848639
1196.0;0.099268;981.4790810192246;-687.262120383892;-505.6775594276338
1197.0;0.099351;976.6168102586465;-683.8709855568186;-547.6315796145426
1198.0;0.099434;974.9127786468305;-672.1393366789366;-588.4748494659141
1199.0;0.099517;971.2441123740944;-652.8079425665444;-628.0858078418054
1200.0;0.0996;967.2282411950065;-626.3984913677953;-666.4757381687056
